2019-10-02 00:57:25 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7650 flow
2019-10-02 00:57:25 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7650 flow
2019-10-02 00:57:25 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7650 flow
2019-10-02 00:58:30 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7700 flow
2019-10-02 00:59:31 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7750 flow
2019-10-02 01:01:37 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7850 flow
2019-10-02 01:02:40 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7900 flow
2019-10-02 01:02:40 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7900 flow
2019-10-02 01:02:40 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7900 flow
2019-10-02 01:02:40 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7900 flow
2019-10-02 01:02:40 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7900 flow
2019-10-02 01:02:40 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7900 flow
2019-10-02 01:02:43 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7900 flow
2019-10-02 01:02:43 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7900 flow
2019-10-02 01:02:43 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 7900 flow
2019-10-02 01:06:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8056 flow
2019-10-02 01:06:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8056 flow
2019-10-02 01:06:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8057 flow
2019-10-02 01:06:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8057 flow
2019-10-02 01:06:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8059 flow
2019-10-02 01:06:12 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8060 flow
2019-10-02 01:06:12 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8061 flow
2019-10-02 01:06:14 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8065 flow
2019-10-02 01:06:14 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8065 flow
2019-10-02 01:06:14 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8065 flow
2019-10-02 01:06:15 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8071 flow
2019-10-02 01:06:17 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8071 flow
2019-10-02 01:06:17 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8075 flow
2019-10-02 01:06:18 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8076 flow
2019-10-02 01:06:18 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8079 flow
2019-10-02 01:06:18 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8079 flow
2019-10-02 01:06:18 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8079 flow
2019-10-02 01:06:18 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8079 flow
2019-10-02 01:06:18 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8081 flow
2019-10-02 01:06:23 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8097 flow
2019-10-02 01:06:23 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8098 flow
2019-10-02 01:06:29 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8099 flow
2019-10-02 01:06:29 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 8100 flow
2019-10-02 01:07:21 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 8150 flow
2019-10-02 01:07:21 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 8150 flow
2019-10-02 01:07:25 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8154 flow
2019-10-02 01:07:25 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8153 flow
2019-10-02 01:07:25 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8153 flow
2019-10-02 01:07:25 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8154 flow
2019-10-02 01:08:16 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8194 flow
2019-10-02 01:08:16 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8194 flow
2019-10-02 01:08:30 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 8200 flow
