192.168.91.152-13.107.4.52-57158-80-6,192.168.91.152,57158,13.107.4.52,80,6,04/10/2019 12:32:44 AM,12479,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.2692523439378,12479.0,0.0,12479.0,12479.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,80.1346261719689,80.1346261719689,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-13.107.4.52-57159-80-6,192.168.91.152,57159,13.107.4.52,80,6,04/10/2019 12:32:44 AM,20296,2,5,111.0,1013.0,111.0,0.0,55.5,78.48885271170677,1013.0,0.0,202.6,453.0273722414574,55380.3705163579,344.89554592037837,3382.666666666667,3365.7078106494428,7155.0,129.0,468.0,468.0,0.0,468.0,468.0,20296.0,5074.0,3179.023120394062,7201.0,459.0,0,0,0,0,40,124,98.54158454867954,246.35396137169883,0.0,1013.0,140.5,354.6765125736811,125795.42857142857,0,1,0,0,0,0,0,0,2.0,160.57142857142858,55.5,202.6,0,0,0,0,0,0,2,111,5,1013,-1,115,1,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-13.107.4.52-57159-80-6,192.168.91.152,57159,13.107.4.52,80,6,04/10/2019 12:32:44 AM,7643,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.51602773779933,3821.5,5377.547070923694,7624.0,19.0,19.0,19.0,0.0,19.0,19.0,0,0,0,0,0,0,0,0,0,40,20,261.67735182519954,130.83867591259977,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58288-80-6,192.168.91.152,58288,10.128.128.126,80,6,04/10/2019 01:02:12 AM,5236405,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7638828547448105,1745468.3333333333,2822056.1148301666,5001276.0,142.0,5001276.0,5001276.0,0.0,5001276.0,5001276.0,234987.0,234987.0,0.0,234987.0,234987.0,0,0,0,0,40,64,0.3819414273724053,0.3819414273724053,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,14600,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58280-80-6,192.168.91.152,58280,10.128.128.126,80,6,04/10/2019 01:02:06 AM,11478564,36,45,922.0,56431.0,324.0,0.0,25.61111111111111,86.21643124064586,1460.0,0.0,1254.0222222222214,501.19985529676165,4996.530924948452,7.0566318225868665,143482.05000000002,573147.2704629337,4307634.0,37.0,1.0022919E7,286369.1142857142,864389.6373340647,4616884.0,783.0,1.1478564E7,260876.45454545447,782554.1350863627,4307634.0,954.0,0,0,0,0,1128,936,3.1362808100386075,3.9203510125482595,0.0,1460.0,699.4268292682926,719.9805901102484,518372.0501355015,0,1,0,0,0,0,0,0,1.0,708.0617283950618,25.61111111111111,1254.0222222222221,0,0,0,0,0,0,36,922,45,56431,-1,131,3,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58280-80-6,192.168.91.152,58280,10.128.128.126,80,6,04/10/2019 01:02:18 AM,135,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14814.814814814814,135.0,0.0,135.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7407.407407407407,7407.407407407407,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58282-80-6,192.168.91.152,58282,10.128.128.126,80,6,04/10/2019 01:02:12 AM,6293416,16,30,613.0,37320.0,319.0,0.0,38.31250000000001,104.78913350152295,1460.0,0.0,1244.0,503.12019541505464,6027.410233170666,7.309226022878513,139853.6888888889,797690.0601348538,5356966.0,90.0,580959.0,38730.6,52857.08308232141,153421.0,756.0,6293416.0,217014.3448275862,999163.0575100012,5397830.0,959.0,0,0,0,0,320,624,2.5423394862186135,4.7668865366599,0.0,1460.0,807.0851063829787,712.3123041801267,507388.8186864014,0,1,0,0,0,0,0,0,1.0,824.6304347826087,38.3125,1244.0,0,0,0,0,0,0,16,613,30,37320,-1,131,2,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58282-80-6,192.168.91.152,58282,10.128.128.126,80,6,04/10/2019 01:02:18 AM,140,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14285.714285714286,140.0,0.0,140.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7142.857142857143,7142.857142857143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58286-80-6,192.168.91.152,58286,10.128.128.126,80,6,04/10/2019 01:02:12 AM,6293783,4,8,295.0,4767.0,295.0,0.0,73.75,147.5,1460.0,0.0,595.875,727.4252907147431,804.2857530995269,1.9066434289202534,572162.0909090908,1698068.6530977748,5675056.0,84.0,150602.0,50200.66666666667,82371.38806851159,145291.0,807.0,6293783.0,899111.857142857,2112569.0306148916,5675140.0,2001.0,0,0,0,0,80,184,0.6355478096400845,1.271095619280169,0.0,1460.0,389.38461538461536,623.1993445735667,388377.42307692306,0,1,0,0,0,0,0,0,2.0,421.8333333333333,73.75,595.875,0,0,0,0,0,0,4,295,8,4767,-1,123,1,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58286-80-6,192.168.91.152,58286,10.128.128.126,80,6,04/10/2019 01:02:18 AM,137,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14598.540145985402,137.0,0.0,137.0,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7299.270072992701,7299.270072992701,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58289-80-6,192.168.91.152,58289,10.128.128.126,80,6,04/10/2019 01:02:12 AM,6044976,9,18,325.0,19752.0,325.0,0.0,36.11111111111111,108.33333333333331,1460.0,0.0,1097.3333333333335,624.6060405426391,3321.270423571574,4.4665189737726,232499.0769230769,1079485.705100199,5518764.0,66.0,285115.0,35639.375,55805.50307205375,134734.0,827.0,6044976.0,355586.82352941175,1332046.1023885508,5518880.0,769.0,0,0,0,0,180,384,1.4888396579242003,2.9776793158484005,0.0,1460.0,717.0357142857141,720.5060712285836,519128.99867724866,0,1,0,0,0,0,0,0,2.0,743.5925925925926,36.111111111111114,1097.3333333333333,0,0,0,0,0,0,9,325,18,19752,-1,123,1,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58289-80-6,192.168.91.152,58289,10.128.128.126,80,6,04/10/2019 01:02:18 AM,116,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17241.379310344826,116.0,0.0,116.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8620.689655172413,8620.689655172413,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58291-80-6,192.168.91.152,58291,10.128.128.126,80,6,04/10/2019 01:02:12 AM,6043952,18,34,276.0,43189.0,276.0,0.0,15.333333333333336,65.05382386916237,1460.0,0.0,1270.2647058823527,482.28429367821917,7191.486629940146,8.603642120255092,118508.86274509804,714317.9607122873,5106449.0,68.0,691219.0,40659.94117647059,72915.13270874451,227844.0,722.0,6043952.0,183150.0606060606,893562.2763636126,5146586.0,721.0,0,0,0,0,360,704,2.978183810857532,5.62545830939756,0.0,1460.0,820.0943396226417,720.149243724226,518614.93323657475,0,1,0,0,0,0,0,0,1.0,835.8653846153846,15.333333333333334,1270.264705882353,0,0,0,0,0,0,18,276,34,43189,-1,123,1,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58291-80-6,192.168.91.152,58291,10.128.128.126,80,6,04/10/2019 01:02:18 AM,215,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9302.32558139535,215.0,0.0,215.0,215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4651.162790697675,4651.162790697675,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58292-80-6,192.168.91.152,58292,10.128.128.126,80,6,04/10/2019 01:02:12 AM,6074895,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6584475945674781,2024965.0,3295732.891053673,5827882.0,129.0,5827882.0,5827882.0,0.0,5827882.0,5827882.0,246884.0,246884.0,0.0,246884.0,246884.0,0,0,0,0,40,64,0.3292237972837391,0.3292237972837391,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,14600,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58292-80-6,10.128.128.126,80,192.168.91.152,58292,6,04/10/2019 01:02:18 AM,1666,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.4801920768307,1666.0,0.0,1666.0,1666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,600.2400960384153,600.2400960384153,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,115,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58283-80-6,192.168.91.152,58283,10.128.128.126,80,6,04/10/2019 01:02:12 AM,7487068,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5342545306119832,2495689.333333333,3085731.559065748,5945940.0,131.0,5945940.0,5945940.0,0.0,5945940.0,5945940.0,1540997.0,1540997.0,0.0,1540997.0,1540997.0,0,0,0,0,40,64,0.2671272653059916,0.2671272653059916,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,14600,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58284-80-6,192.168.91.152,58284,10.128.128.126,80,6,04/10/2019 01:02:12 AM,7486680,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5342822185534843,2495560.0,2818851.4220490586,5553126.0,138.0,5553126.0,5553126.0,0.0,5553126.0,5553126.0,1933416.0,1933416.0,0.0,1933416.0,1933416.0,0,0,0,0,40,64,0.2671411092767422,0.2671411092767422,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,14600,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58285-80-6,192.168.91.152,58285,10.128.128.126,80,6,04/10/2019 01:02:12 AM,13765523,3,6,369.0,1820.0,369.0,0.0,123.0,213.0422493309719,1460.0,0.0,303.3333333333333,584.6594450333173,159.020474558068,0.6538073417188726,1720690.3750000002,2302081.4546125075,5717243.0,79.0,6508983.0,3254491.5,2169081.871094888,4788264.0,1720719.0,1.3765523E7,2753104.6,2412818.641755074,5717322.0,6193.0,0,0,0,0,60,144,0.21793578057295754,0.4358715611459151,0.0,1460.0,218.9,461.6623224825695,213132.09999999998,0,1,0,0,0,0,0,0,2.0,243.22222222222223,123.0,303.3333333333333,0,0,0,0,0,0,3,369,6,1820,-1,123,1,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58285-80-6,192.168.91.152,58285,10.128.128.126,80,6,04/10/2019 01:02:25 AM,222,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9009.009009009009,222.0,0.0,222.0,222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4504.504504504504,4504.504504504504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-98.138.219.231-58307-80-6,192.168.91.152,58307,98.138.219.231,80,6,04/10/2019 01:02:37 AM,22271,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.6057653450676,7423.666666666666,12480.71093060541,21835.0,161.0,275.0,275.0,0.0,275.0,275.0,21835.0,21835.0,0.0,21835.0,21835.0,0,0,0,0,40,64,89.8028826725338,89.8028826725338,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,14600,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58290-80-6,192.168.91.152,58290,10.128.128.126,80,6,04/10/2019 01:02:12 AM,42464303,66,102,6231.0,106072.0,377.0,0.0,94.4090909090909,161.6988632539585,1460.0,0.0,1039.9215686274508,601.2695427963607,2644.6448444002485,3.9562641590985255,254277.2634730539,747315.3732114438,3553527.0,81.0,4.1717003E7,641800.0461538462,1098741.9028280631,3553527.0,783.0,4.2464303E7,420438.64356435643,949430.4257119801,3596852.0,616.0,0,0,0,0,1320,2064,1.5542466339315637,2.4020175251669618,0.0,1460.0,664.5147928994083,665.838954382157,443341.51317272417,0,1,0,0,0,0,0,0,1.0,668.4702380952381,94.4090909090909,1039.921568627451,0,0,0,0,0,0,66,6231,102,106072,-1,240,17,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58290-80-6,192.168.91.152,58290,10.128.128.126,80,6,04/10/2019 01:02:54 AM,10124,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.32556301856977,5062.0,6718.928634834575,9813.0,311.0,311.0,311.0,0.0,311.0,311.0,0,0,0,0,0,0,0,0,0,40,20,197.55037534571318,98.77518767285659,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,251,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58313-80-6,192.168.91.152,58313,10.128.128.126,80,6,04/10/2019 01:02:50 AM,5696307,3,6,369.0,1793.0,369.0,0.0,123.0,213.0422493309719,1460.0,0.0,298.83333333333337,584.2398194805509,379.54415027139515,1.5799710233314321,712038.375,1872381.8475394181,5337251.0,57.0,336536.0,168268.0,237023.6072672931,335869.0,667.0,5696307.0,1139261.4,2350942.227095192,5337308.0,669.0,0,0,0,0,60,144,0.5266570077771441,1.0533140155542882,0.0,1460.0,216.20000000000002,460.82361050623257,212358.39999999997,0,1,0,0,0,0,0,0,2.0,240.22222222222223,123.0,298.8333333333333,0,0,0,0,0,0,3,369,6,1793,-1,123,1,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58313-80-6,192.168.91.152,58313,10.128.128.126,80,6,04/10/2019 01:02:56 AM,208,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9615.384615384615,208.0,0.0,208.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4807.692307692308,4807.692307692308,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58318-80-6,192.168.91.152,58318,10.128.128.126,80,6,04/10/2019 01:03:01 AM,5125573,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804005522894708,1708524.3333333333,2852595.6660417775,5001645.0,164.0,5001645.0,5001645.0,0.0,5001645.0,5001645.0,123764.0,123764.0,0.0,123764.0,123764.0,0,0,0,0,40,64,0.3902002761447354,0.3902002761447354,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,14600,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58315-80-6,192.168.91.152,58315,10.128.128.126,80,6,04/10/2019 01:02:57 AM,22211619,16,20,3328.0,7035.0,370.0,0.0,208.0,189.4550078514685,1460.0,0.0,351.75000000000006,480.26898987086287,466.5576156335115,1.6207733438971739,634617.6857142857,1319051.406613475,5418250.0,96.0,1.6635488E7,1109032.5333333334,1351532.05590565,3012362.0,734.0,2.2211619E7,1169032.5789473683,1686438.1630390037,5418250.0,826.0,0,0,0,0,320,424,0.720343708398744,0.9004296354984299,0.0,1460.0,280.08108108108104,379.5176308580829,144033.63213213207,0,1,0,0,0,0,0,0,1.0,287.8611111111111,208.0,351.75,0,0,0,0,0,0,16,3328,20,7035,-1,182,9,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58333-80-6,192.168.91.152,58333,10.128.128.126,80,6,04/10/2019 01:03:26 AM,6029613,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6633924930173793,2009871.0,2641858.911682643,5002242.0,163.0,5002242.0,5002242.0,0.0,5002242.0,5002242.0,1027208.0,1027208.0,0.0,1027208.0,1027208.0,0,0,0,0,40,64,0.3316962465086897,0.3316962465086897,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,14600,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58328-80-6,192.168.91.152,58328,10.128.128.126,80,6,04/10/2019 01:03:21 AM,12346512,4,6,369.0,1816.0,369.0,0.0,92.25,184.5,1460.0,0.0,302.66666666666663,584.5841827031131,176.97305927374467,0.8099453513672525,1371834.6666666665,2201055.7024411606,6022283.0,96.0,3323688.0,1107896.0,1836618.763924348,3227943.0,766.0,1.2346512E7,2469302.4,3338362.482350411,6228310.0,3969.0,0,0,0,0,92,144,0.323978140546901,0.4859672108203515,0.0,1460.0,198.63636363636363,442.7726894755982,196047.65454545454,0,1,0,0,0,0,0,0,1.0,218.5,92.25,302.6666666666667,0,0,0,0,0,0,4,369,6,1816,-1,123,1,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58328-80-6,192.168.91.152,58328,10.128.128.126,80,6,04/10/2019 01:03:33 AM,494,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4048.582995951417,494.0,0.0,494.0,494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2024.2914979757086,2024.2914979757086,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.91.152-10.128.128.126-58315-80-6,192.168.91.152,58315,10.128.128.126,80,6,04/10/2019 01:03:19 AM,15130393,1,3,1.0,689.0,1.0,1.0,1.0,0.0,689.0,0.0,229.66666666666666,397.7943354716521,45.60357420987016,0.2643685461441748,5043464.333333333,4998728.084712083,1.0000001E7,3587.0,0,0,0,0,0,1.5130393E7,7565196.5,3448406.329675275,1.0003588E7,5126805.0,0,0,0,0,20,72,0.0660921365360437,0.19827640960813114,0.0,689.0,138.0,308.0186682654154,94875.5,0,0,0,0,1,0,0,0,3.0,172.5,1.0,229.66666666666666,0,0,0,0,0,0,1,1,3,689,-1,182,1,0,0,0,0,0,1.0000001E7,0.0,1.0000001E7,1.0000001E7,No Label
192.168.91.152-10.128.128.126-58315-80-6,192.168.91.152,58315,10.128.128.126,80,6,04/10/2019 01:03:35 AM,553,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3616.6365280289333,553.0,0.0,553.0,553.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1808.3182640144666,1808.3182640144666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
